as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-15,LIT,300450 C2,WUXI LEAD INTELLIGENT EQUI-A,,BD6QWJ5,5505510.0,34703726.73,1.79,USD,,,,equity,web_csv
2026-06-15,LIT,300750 C2,CONTEMPORARY AMPEREX TECHN-A,,BHQPSY7,1149165.0,67692963.58,3.49,USD,,,,equity,web_csv
2026-06-15,LIT,373220 KS,LG ENERGY SOLUTION,,BNSP8W5,250839.0,69778909.43,3.6,USD,,,,equity,web_csv
2026-06-15,LIT,603659 C1,SHANGHAI PUTAILAI NEW ENERGY,,BF2DZJ5,5034228.0,21721477.39,1.12,USD,,,,equity,web_csv
2026-06-15,LIT,6752 JP,PANASONIC HOLDINGS CORPORATION,,6572707,4063737.0,101758369.99,5.24,USD,,,,equity,web_csv
2026-06-15,LIT,6762 JP,TDK CORP,,6869302,4784973.0,116711031.21,6.01,USD,,,,equity,web_csv
2026-06-15,LIT,ALB,ALBEMARLE CORP,US0126531013,2046853,623910.0,105378399.0,5.43,USD,,,,equity,web_csv
2026-06-15,LIT,AMG NA,AMG CRITICAL MATERIALS N.V.,NL0000888691,B1Z95S1,182724.0,7788215.2,0.4,USD,,,,equity,web_csv
2026-06-15,LIT,ELV AU,ELEVRA LITHIUM LTD,AU0000421851,BVBM1M0,790386.0,6883734.27,0.35,USD,,,,equity,web_csv
2026-06-15,LIT,ENS,ENERSYS,,B020GQ5,193351.0,44745288.42,2.31,USD,,,,equity,web_csv
2026-06-15,LIT,ERA FP,ERAMET,FR0000131757,4017017,45254.0,2784021.08,0.14,USD,,,,equity,web_csv
2026-06-15,LIT,EUR AU,EUROPEAN LITHIUM LTD,,BDGJNV3,7617656.0,2294263.32,0.12,USD,,,,fx,web_csv
2026-06-15,LIT,IGO AU,IGO LTD,AU000000IGO4,6439567,3575438.0,22803669.4,1.18,USD,,,,equity,web_csv
2026-06-15,LIT,INR AU,IONEER LTD,,BGYBHZ4,12701314.0,1305117.55,0.07,USD,,,,equity,web_csv
2026-06-15,LIT,LAC CN,LITHIUM AMERICAS CORP,CA53681J1030,BRBS357,1709970.0,7867978.89,0.41,USD,,,,equity,web_csv
2026-06-15,LIT,LAR CN,LITHIUM ARGENTINA AG,CH1403212751,BS891B2,727188.0,7123835.36,0.37,USD,,,,equity,web_csv
2026-06-15,LIT,LCID,LUCID GROUP INC,,BVY4KF9,966494.0,5074093.5,0.26,USD,,,,equity,web_csv
